log_timestamp_verbose,log_timestamp_posix,timestamp_verbose,timestamp_posix,interval_sec,msg_source,msg_type,msg_count,msg_served,msg_rejected
2023-06-13 12:48:58.091294,1686674938.0912938,2023-06-13 16:48:58.91,1686674938.091171,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:48:58.091308,1686674938.0913079,2023-06-13 16:48:58.91,1686674938.091205,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:49:22.445794,1686674962.445789,2023-06-13 16:49:22.445,1686674962.445649,300.0,mcity-main,SRM,71,71,0
2023-06-13 12:50:09.031262,1686675009.0312612,2023-06-13 16:50:09.31,1686675009.031099,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:53:58.001877,1686675238.0018742,2023-06-13 16:53:58.1,1686675238.001749,300.0,mcity-main,SSM,291,NA,NA
2023-06-13 12:53:58.001905,1686675238.001905,2023-06-13 16:53:58.1,1686675238.001801,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:53:58.001919,1686675238.0019186,2023-06-13 16:53:58.1,1686675238.001835,300.0,mcity-main,SPaT,2999,NA,NA
2023-06-13 12:54:22.541793,1686675262.5417907,2023-06-13 16:54:22.541,1686675262.541652,300.0,mcity-main,SRM,72,72,0
2023-06-13 12:55:09.835186,1686675309.835185,2023-06-13 16:55:09.835,1686675309.83505,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 12:58:58.010227,1686675538.0102246,2023-06-13 16:58:58.10,1686675538.010103,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 12:58:58.010258,1686675538.010258,2023-06-13 16:58:58.10,1686675538.010157,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 12:58:58.010279,1686675538.0102785,2023-06-13 16:58:58.10,1686675538.010191,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 12:59:23.085901,1686675563.0858986,2023-06-13 16:59:23.85,1686675563.085706,300.0,mcity-main,SRM,70,70,0
2023-06-13 13:00:11.690116,1686675611.690115,2023-06-13 17:00:11.689,1686675611.689985,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 13:03:58.020089,1686675838.0200868,2023-06-13 17:03:58.19,1686675838.019955,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 13:03:58.020120,1686675838.02012,2023-06-13 17:03:58.20,1686675838.020013,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:03:58.020134,1686675838.0201333,2023-06-13 17:03:58.20,1686675838.020047,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:04:23.949919,1686675863.949917,2023-06-13 17:04:23.949,1686675863.949764,300.0,mcity-main,SRM,72,72,0
2023-06-13 13:05:14.573733,1686675914.5737321,2023-06-13 17:05:14.573,1686675914.573643,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 13:08:58.029231,1686676138.0292292,2023-06-13 17:08:58.29,1686676138.029089,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 13:08:58.029265,1686676138.0292642,2023-06-13 17:08:58.29,1686676138.029146,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:08:58.029278,1686676138.0292778,2023-06-13 17:08:58.29,1686676138.02918,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:09:24.781870,1686676164.7818677,2023-06-13 17:09:24.781,1686676164.781742,300.0,mcity-main,SRM,71,71,0
2023-06-13 13:10:14.416240,1686676214.4162383,2023-06-13 17:10:14.416,1686676214.416061,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 13:13:58.039574,1686676438.0395715,2023-06-13 17:13:58.39,1686676438.039424,300.0,mcity-main,SSM,290,NA,NA
2023-06-13 13:13:58.039618,1686676438.039618,2023-06-13 17:13:58.39,1686676438.039481,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:13:58.039632,1686676438.0396318,2023-06-13 17:13:58.39,1686676438.039516,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:14:26.605864,1686676466.6058617,2023-06-13 17:14:26.605,1686676466.60574,300.0,mcity-main,SRM,72,72,0
2023-06-13 13:15:17.276034,1686676517.276032,2023-06-13 17:15:17.275,1686676517.275897,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 13:18:58.048416,1686676738.048416,2023-06-13 17:18:58.48,1686676738.048319,300.0,mcity-main,SSM,284,NA,NA
2023-06-13 13:18:58.048441,1686676738.0484412,2023-06-13 17:18:58.48,1686676738.048376,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:18:58.048453,1686676738.048453,2023-06-13 17:18:58.48,1686676738.04841,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:19:27.437882,1686676767.4378786,2023-06-13 17:19:27.437,1686676767.43775,300.0,mcity-main,SRM,71,71,0
2023-06-13 13:20:17.052582,1686676817.0525782,2023-06-13 17:20:17.52,1686676817.05231,300.0,mcity-main,RemoteBSM,0,NA,NA
2023-06-13 13:23:58.057723,1686677038.05772,2023-06-13 17:23:58.57,1686677038.057648,300.0,mcity-main,SSM,250,NA,NA
2023-06-13 13:23:58.057766,1686677038.0577645,2023-06-13 17:23:58.57,1686677038.057704,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:23:58.057789,1686677038.057788,2023-06-13 17:23:58.57,1686677038.057738,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:24:28.205882,1686677068.2058752,2023-06-13 17:24:28.205,1686677068.205728,300.0,mcity-main,SRM,51,51,0
2023-06-13 13:28:58.067604,1686677338.0676012,2023-06-13 17:28:58.67,1686677338.067448,300.0,mcity-main,SSM,0,NA,NA
2023-06-13 13:28:58.067635,1686677338.0676346,2023-06-13 17:28:58.67,1686677338.067507,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:28:58.067649,1686677338.0676486,2023-06-13 17:28:58.67,1686677338.067541,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:29:28.237848,1686677368.2378452,2023-06-13 17:29:28.237,1686677368.237734,300.0,mcity-main,SRM,0,0,0
2023-06-13 13:33:58.076881,1686677638.0768785,2023-06-13 17:33:58.76,1686677638.076797,300.0,mcity-main,SSM,0,NA,NA
2023-06-13 13:33:58.076924,1686677638.076923,2023-06-13 17:33:58.76,1686677638.076852,300.0,mcity-main,MAP,300,NA,NA
2023-06-13 13:33:58.076947,1686677638.0769463,2023-06-13 17:33:58.76,1686677638.076887,300.0,mcity-main,SPaT,3000,NA,NA
2023-06-13 13:34:28.269861,1686677668.2698576,2023-06-13 17:34:28.269,1686677668.269709,300.0,mcity-main,SRM,0,0,0
